hike_id,name,n_records,n_users,avg_dist_km,avg_uphill,avg_diff,lat_center,lon_center
piz julier_46.48_9.76,Piz Julier,4,3,8.841017947087739,1187.5248917646131,4,46.48079070898581,9.763711611631692
piz jut 3129m e cima di fornee 3054m_46.52_9.01,Piz Jut 3129m e Cima di Fornee 3054m,1,1,9.43160951419,1311.4910000000004,5.75,46.52107348199934,9.008052293211222
piz la stretta 3104m monte garone 3030m_46.51_9.99,Piz la Stretta (3104m) & Monte Garone (3030m),1,1,24.19455367543196,1144.4499999999998,5.25,46.5074592596,9.9916037545
piz lad 2808 mt in compagnia di una gatta e tanti stambecchi_46.84_10.48,Piz Lad (2808 mt)... in compagnia di una gatta e tanti Stambecchi.,1,1,8.020241983692605,783.9089999999999,3,46.842184200000005,10.477518450000002
piz lagrev 3165m_46.46_9.74,"Piz Lagrev, 3165m",1,1,8.926755591280568,1006.933,4,46.4592838939,9.73616144155
piz lagrev_46.46_9.74,Piz Lagrev,1,1,9.118414408308755,981.7707519531232,3.25,46.4590721130371,9.73600435256958
piz lai blau 2961 m_46.59_8.78,Piz Lai Blau (2961 m),1,1,9.761179560317439,1048.360034179687,3.75,46.58977541606873,8.784571727737784
piz lai blau 2961mt dal manzanarre al reno_46.59_8.78,Piz Lai Blau 2961mt - dal Manzanarre al Reno,1,1,11.514872372944376,1062.7900000000004,4,46.5898168539793,8.781632715898219
piz languard 3262 m mit abstieg ins val da fain_46.47_9.96,Piz Languard (3262 m) mit Abstieg ins Val da Fain,1,1,12.326528980532744,980.4870000000004,3,46.465084799565375,9.955391502007842
piz languard 3262m_46.48_9.93,Piz Languard 3262m,1,1,15.51771171897529,1449.459973144531,3,46.48482577409595,9.92837411351502
piz languard 3262m_46.48_9.94,Piz Languard (3262m),1,1,6.033551690015024,967,3,46.481997,9.9390225
piz languard georgy s h tte_46.49_9.93,Piz Languard / Georgy's Hütte,1,1,6.553080382784319,1401.8960000000002,3,46.48731067311019,9.93194434326142
piz lunghin piz turba_46.42_9.65,Piz Lunghin Piz Turba,2,1,22.0587674575133,1954.490869140635,3,46.415834426879854,9.654369831085205
piz martel 2450m bella e selvaggia valle del dosso_46.2_9.24,Piz Martel (2450m) : bella e selvaggia Valle del Dosso,1,1,17.298848283867656,1530.0850000000007,3.75,46.203308785000004,9.238857
piz martum m 2039 e piz de molinera m 2288_46.26_9.08,Piz Martum (m 2039) e Piz de Molinera (m 2288).,1,1,10.32273045553413,836.4880000000003,3.75,46.26484410837293,9.079338577575982
piz medel quasi_46.59_8.93,Piz Medel (quasi),2,1,16.962058962763358,1799.9640000000006,4.25,46.59329225309193,8.926111604087055
piz minor 3049mt ci siamo tolti un altro sassolino dallo scarpone ma_46.44_10.01,Piz Minor 3049mt - ci siamo tolti un altro sassolino dallo scarpone ... ma,2,1,9.298714762616349,917.1729999999998,4,46.44454205,10.0141208
piz mirutta 2604 m from bargis_46.87_9.32,Piz Mirutta (2604 m) from Bargis,1,1,9.232124027619342,1075.5000000000002,3.25,46.86802667,9.321334505
piz mitgel 3159m via senda diagonala_46.61_9.63,"Piz Mitgel (3159m) - via ""Senda Diagonala""",1,1,12.452995595572276,1476.1986,4.25,46.610901,9.6325515
piz mitgel senda verticale_46.61_9.63,Piz Mitgel (Senda Verticale),2,1,8.559696463861549,1253.564599552,4,46.6108845,9.633626
piz moesola cima ne 2904 m_46.5_9.16,"Piz Moesola, Cima NE (2904 m)",2,1,6.948013956873014,840.7200000000003,4,46.498681500000004,9.156406
piz morteratsch 3 751m con fantastico giro ad anello_46.44_9.9,Piz Morteratsch 3.751m...con fantastico giro ad anello!!!,1,1,25.109824123405662,1838.5800000000013,4,46.444827000000004,9.902392500000001
piz motton 2853mt_46.46_9.22,Piz Motton 2853mt,1,1,13.946494892557148,1214.662,3.75,46.4602549,9.2184353
piz muragl 3157m bei eher winterlichen verh ltnissen_46.5_9.92,"Piz Muragl, 3157m - bei eher winterlichen Verhältnissen",1,1,9.117699758888545,699.4019999999996,4,46.50370236485,9.9246302946
piz muragl piz clux piz languard grande tris in engadina_46.49_9.93,"Piz Muragl, Piz Clux, Piz Languard .. grande tris in Engadina.",1,1,18.64700832840793,1944.6090000000008,4.25,46.49097193032503,9.928134349174798
piz muragl piz languard_46.5_9.92,Piz Muragl Piz Languard,1,1,20.41259279022222,1838.2810058593711,4,46.5008277893066,9.919692516326904
piz murtel piz corvatsch_46.43_9.82,Piz Murtel Piz Corvatsch,1,1,18.27067828388078,1741.5350097656265,3.75,46.4337673187256,9.82183027267456
piz murtelet 3019 m bike hike from sertig_46.7_9.87,Piz Murtelet (3019 m) - bike & hike from Sertig,2,1,18.213774481993163,1447.4000000000017,4.25,46.69579845,9.868103025
piz murtir l_46.6_10,Piz Murtiröl,1,1,15.896909196106263,1057.555,3.25,46.60487210378051,10.003836932592094
piz nuna 3124m_46.71_10.15,"Piz Nuna, 3124m",2,1,10.138216939181683,1410.201,4.75,46.707399752949996,10.14699191785
piz olda pian della regina_46.1_10.39,Piz Olda Pian della regina,2,1,13.618033303166415,1476.7000244140595,3.25,46.0985984802246,10.38716888427735
piz ot 3246 m uno splendido ferragosto_46.53_9.83,Piz Ot (3246 m)...uno splendido ferragosto...,1,1,21.723452216689193,1768.6361072856917,3.25,46.5269945,9.8285775
piz ot e piz padella_46.53_9.84,Piz Ot e Piz Padella,1,1,19.618139082160745,1927.9039306640652,3.25,46.52967834379524,9.837302430532873
piz ot piz padella_46.53_9.84,"Piz Ot , Piz Padella",1,1,20.631329578845776,2031.697,3,46.52971132658422,9.840343720279634
piz padella 2857 m_46.53_9.83,Piz Padella (2857 m),1,1,8.661385500926796,614.2799999999993,3,46.528392056934536,9.834653791040182
piz pal_46.4_9.97,Piz Palü,1,1,12.415638623363705,1039.3200000000002,3.75,46.39500190503895,9.967160280793905
piz pian grand 2689 m_46.44_9.17,Piz Pian Grand (2689 m),1,1,16.284846849663236,1162.375,3.25,46.440164521336555,9.170751487836242
piz platta m3392 avers via estiva_46.48_9.54,Piz Platta m3392 - Avers  (via estiva),1,1,14.457184241817886,1483.741000000001,5,46.47885341665,9.5382713294
piz platta_46.48_9.54,Piz Platta,1,1,15.795759375437246,1470.387,5,46.478855637833476,9.538255319930613
piz polaschin 3013 m ascent sw ridge descent se ridge_46.46_9.77,"Piz Polaschin (3013 m) - ascent SW ridge, descent SE ridge",2,1,10.975543752302054,1023.6000000000004,4,46.458567585,9.766590145
piz polaschin 3013m_46.46_9.77,"Piz Polaschin, 3013m",1,1,9.407986513394992,1080.9500000000005,4.25,46.4566412475,9.766617715350002
piz polaschin_46.46_9.77,Piz Polaschin,2,1,11.647989179442298,967.0460000000008,3.75,46.45617454312742,9.766465709544718
piz rondadura 3 016m_46.57_8.78,Piz Rondadura (3.016m),1,1,10.960692734622668,1098.5880000000006,5,46.57009659335,8.775299415
piz rondadura 3016 m cresta fino al pizzo scai 2741 m_46.57_8.78,Piz Rondadura (3016 m) + cresta fino al Pizzo Scai (2741 m),1,1,11.851394169643989,1151.6869018554682,4.75,46.56998062133789,8.775619983673096
piz rondadura 3016mt che giornata_46.57_8.78,Piz Rondadura 3016mt - che giornata !,2,1,11.268671553802108,1100.1600000000003,4,46.57002385,8.7756366
piz roseg 3 937m dalla normale italiana tosto ma indimenticabile_46.34_9.9,Piz Roseg 3.937m dalla normale italiana...tosto ma indimenticabile!!!,2,1,18.05830564364992,2231.9407470899996,5.25,46.3426968,9.8978341
piz san gian piz da l ova cotshana_46.47_9.84,Piz San Gian Piz da l'Ova Cotshana,2,1,10.26068279244023,1369.9099853515636,3.25,46.468593597412095,9.83806085586548
piz sardona 3056 m piz segnas 3099 m_46.92_9.3,Piz Sardona (3056 m) & Piz Segnas (3099 m),1,1,26.503462571956543,2047.367846679687,4.25,46.91726873628795,9.297598851844668
piz sarsura pitschen 3134 m hike from d rrboden_46.71_9.96,Piz Sarsura Pitschen (3134 m) - hike from Dürrboden,1,1,16.953219329491017,1245.199999999999,4,46.709512705,9.96091897
piz spadolazzo 2722 con antipasto al biv suretta 2753 alla ricerca dell hierba buena_46.49_9.37,"Piz Spadolazzo (2722) con antipasto al biv.Suretta (2753)...alla ricerca dell' ""hierba buena""...",2,1,13.137106266092827,1094.5999999999997,3,46.4861170775,9.3699537855
piz spadolazzo 2722 m_46.48_9.37,Piz Spadolazzo (2722 m),1,1,12.116771691861729,832.6597778320308,2,46.48390083108097,9.36996799428016
piz surgonda 3196 m and a few more peaks_46.49_9.73,Piz Surgonda (3196 m) and a few more peaks,1,1,15.516518416727484,1525.5999999999997,4.25,46.491243735,9.728778859999998
piz surpar 3078 m hike from bivio_46.46_9.62,Piz Surparé (3078 m) - hike from Bivio,1,1,11.97384533819412,1301.5999999999997,3.75,46.462866105,9.62303794
piz terri 3 149 una bella esperienza_46.59_9.01,PIZ TERRI 3.149 una bella esperienza,2,1,14.010725205734934,1682.0669999999998,3.75,46.586544450000005,9.0110131
piz terri 3149 m stupenda deviazione al ritorno_46.59_9.01,Piz Terri (3149 m) + stupenda deviazione al ritorno,1,1,16.968695765287798,1628.1357055664064,4,46.5865478515625,9.010894298553467
piz terri_46.58_8.99,Piz Terri,2,1,25.460079838605843,1966.286,4,46.580647230148315,8.98912197444588
piz terza 2909m ber fuorcla starlex_46.64_10.38,Piz Terza (2909m) über Fuorcla Starlex,1,1,15.68871836080987,1038.2689999999998,4,46.63632427345,10.37834594025
piz toissa 2657 m and curv r pintg da taspegn_46.62_9.52,Piz Toissa (2657 m) and Curvér Pintg da Taspegn,2,1,12.177435893238172,1306.300000000001,4,46.61744504,9.52208173
piz tri da loritto_46.15_10.3,Piz Tri da Loritto,1,1,15.389285914091143,1290.0690185546891,3,46.1475353240967,10.3042941093445
piz trovat ii_46.41_9.96,Piz Trovat II,1,1,6.514675606452308,522.8779999999997,3,46.41356467735022,9.962680321186781
piz tuf 2834m_46.63_9.35,Piz Tuf (2834m),1,1,10.399728601480108,826.4949999999999,3,46.632897960950004,9.3500419054
piz tumpiv 3101m piz dadens 2773m_46.78_9.01,Piz Tumpiv 3101m - Piz Dadens 2773m,2,1,8.745103601328795,1271.0089999999996,5,46.782737472099996,9.005618901
piz turettas_46.61_10.34,Piz Turettas,2,1,17.802041556928646,1397.184,2,46.60656516440213,10.337389740161598
piz uccello cima sud_46.48_9.2,Piz Uccello - Cima Sud,2,1,11.009615084853948,1070.025,3.25,46.48011682089418,9.198565073311329
piz umbrail 3033m ab umbrailpass_46.55_10.42,Piz Umbrail (3033m) ab Umbrailpass,1,1,2.6645175189714068,525.1799999999998,3,46.5473665,10.4240399
piz valdraus 3096 m_46.61_8.95,Piz Valdraus (3096 m.),1,1,17.546768022314087,1753.433000000001,4,46.60904970718545,8.94955318886787
piz valdraus 3096m_46.62_8.95,Piz Valdraus 3096m,1,1,13.187123099047497,1230.4930000000004,4.75,46.61820259876549,8.9496896462515
piz valpiglia ber spi da la muranza_46.88_10.3,Piz Valpiglia über Spi da la Muranza,1,1,8.673328156424727,872.460000000001,4.25,46.883274,10.303673
piz zamuor 2734 m_46.6_9,Piz Zamuor (2734 m),2,1,20.57822385337385,1215.6598999023429,4.75,46.597169,9.004775
pizalun_46.96_9.53,Pizalun,1,1,11.752011768199933,784.2000000000003,2,46.962766,9.53062
pizalun_46.98_9.51,Pizalun,1,1,14.336732545598712,804.8920000000002,2,46.98186110705137,9.513916284777224
pizol 2844 m_46.97_9.4,Pizol (2844 m),1,1,9.126969000216,658.2999999999997,4,46.9681875,9.401802
pizol 5 seen tour mit bike_47_9.41,Pizol 5-Seen-Tour mit Bike,1,1,33.20452221142652,1897.3599999999992,4,47.0029481315,9.406689950499999
pizol h rnli nordflanke und mehr_47_9.41,Pizol Hörnli Nordflanke und mehr,1,1,11.927257415702085,757.8399658203127,5.75,47.00186330359429,9.411526182666421
pizza naira and aroser rothorn_46.73_9.58,Pizza Naira and Aroser Rothorn,1,1,12.242499978128663,1790.799999999999,4.25,46.732423374999996,9.5848889
pizzetto 1879 m_45.97_8.12,Pizzetto (1879 m),2,1,11.824513266957423,1078.2170832999998,2,45.966879500000005,8.1240355
pizzetto sud 535 m e corno di regismondo 1254 m_45.87_9.39,Pizzetto Sud 535 m. e Corno di Regismondo 1254 m.,1,1,6.753571803964862,1016.542,3.25,45.87302,9.3875823
pizzetto valle anzasca_45.97_8.12,"Pizzetto, Valle Anzasca",2,1,12.085389024408117,1083.2601324,2,45.9664535,8.1229985
pizzi di parlasco 1511 m_46.02_9.33,Pizzi di Parlasco 1511 m,1,1,18.737353764400662,1519.597,3,46.023377194069326,9.326322712004185
pizzi e lazzi intorno al coren_45.83_9.96,Pizzi e lazzi intorno al Coren...,1,1,12.093734748108881,1105.8779999999997,3,45.826362700000004,9.9586071
pizzo alben m cornagiera rif s rita rif falk rif varrone_46.04_9.47,"Pizzo Alben, M. Cornagiera, Rif. S. Rita, Rif. Falk, Rif, Varrone",1,1,25.017949624007187,1730.354986572273,3.25,46.0367431640625,9.474209785461426
pizzo albiona quasi e pizzo del mezzod_46.19_8.24,Pizzo Albiona (quasi) e Pizzo del Mezzodì,2,1,16.183149257692957,1846.4,3.75,46.1881271051243,8.236421830952171
pizzo alto pizzo rotondo_46.07_9.46,Pizzo Alto Pizzo Rotondo,1,1,24.26314585893458,1921.0598999023464,3.25,46.0660915374756,9.45619344711304
pizzo arera 2512 m cresta est_45.93_9.81,Pizzo Arera (2512 m) cresta est,1,1,8.532982541108828,953.4799999999998,3.75,45.9258384,9.811088300000002
pizzo arera 2512 m_45.93_9.8,Pizzo Arera (2512 m),1,1,7.329899210638911,939.1045708722417,3,45.92595844530056,9.804972426782971
pizzo arera 2512 m_45.94_9.82,Pizzo Arera 2512 m,1,1,19.329565502291807,1601.7529999999992,3.25,45.94311414286494,9.821838238276541
pizzo arera da la plassa_45.92_9.8,Pizzo Arera da La Plassa,1,1,12.21884442605857,1344.1159667968732,3.25,45.92229080200195,9.80272769927978
pizzo arera dal mandrone_45.95_9.81,Pizzo Arera dal Mandrone,1,1,12.273270116313427,1076.3899658203168,3.75,45.9465732574463,9.805787086486815
pizzo arera dalla cresta est_45.93_9.81,Pizzo Arera... dalla cresta Est.,1,1,9.080679469038136,976.9539999999996,3.75,45.9259916,9.8135635
pizzo arera m 2512 anello dalle baite di mezzeno_45.95_9.81,Pizzo Arera (m 2512): anello dalle Baite di Mezzeno.,2,1,14.842373474378364,1087.291000000001,4.25,45.94604391139001,9.80543443467468
pizzo arera tra sole e nuvole_45.93_9.8,Pizzo Arera tra sole e nuvole,1,1,3.295506223261952,913.8211125999994,2,45.92595,9.8046995
pizzo arera_45.92_9.8,Pizzo Arera,2,1,12.21884442605857,1344.1159667968732,3.75,45.92229080200195,9.80272769927978
pizzo baciamorti 2009 m e monte sodadura 2010 m anello da quindicina di pizzino_45.93_9.57,Pizzo Baciamorti (2009 m) e Monte Sodadura (2010 m) - anello da Quindicina di Pizzino,1,1,16.189456950609024,913.969433191596,3,45.93180731170165,9.573743317989308
pizzo baciamorti_45.95_9.6,Pizzo Baciamorti,1,1,12.538580116760325,1446.159,2,45.94661618582904,9.599468694068491
pizzo badile 3308 via normale_46.26_9.59,Pizzo Badile 3308 via normale,1,1,6.641224165025285,1297.6827390999986,3,46.263728141499996,9.588918686
pizzo badile brembano_46.01_9.74,Pizzo Badile Brembano,2,1,10.700494777205058,892.5199951171876,3,46.00897979736325,9.737707138061525
pizzo badile_46.27_9.59,Pizzo Badile,1,1,20.350288754546483,1516.90004882812,5,46.26777278725058,9.591819201596081
pizzo baratin_46.47_9.04,Pizzo Baratin,1,1,17.200593129208492,1459.9661376953106,4,46.465736389160156,9.038485527038574
pizzo barone_46.38_8.77,Pizzo Barone,3,2,25.24979813150375,2006.7140000000002,3.25,46.37834814323298,8.771008104299982
pizzo bianco canale chiovenda con discesa versante nord_45.95_7.93,Pizzo Bianco: Canale Chiovenda con discesa versante nord,1,1,9.691312822633769,1162.271,4.25,45.95219665,7.9333475
pizzo bianco m 3215 macugnaga_45.95_7.93,"Pizzo Bianco, m. 3215,  Macugnaga",1,1,5.3699053528537295,1350.3150996000002,3.25,45.9516085,7.928497
pizzo bomb gn 2330 6m_46.31_8.5,Pizzo Bombögn 2330.6m,2,1,12.091069385844905,1103.5510000000004,3,46.308724167756736,8.501731236465275
pizzo bomb gn_46.29_8.49,Pizzo Bombögn,1,1,11.998081729818555,1070.6999999999998,3,46.29386975,8.487542699999999
pizzo bombogn 2331 m_46.29_8.49,Pizzo Bombogn (2331 m),1,1,11.039166712693929,1080.9550299999996,2,46.293813400000005,8.48749705
pizzo bombogn_46.3_8.48,Pizzo Bombogn,2,1,20.68533017718857,1855.8169999999996,3,46.30151795223355,8.48348437808454
pizzo brunone da fiumenero_46.04_9.96,Pizzo Brunone da Fiumenero,2,1,18.63421512488426,2052.668,4.25,46.04465750511736,9.960059593431652
pizzo brunone e cima d avert_46.05_9.99,Pizzo Brunone  e Cima d'Avert,1,1,24.76574572848989,2601.5098876953207,4.25,46.050683975219755,9.988278388977045
pizzo cagamei occ per la spalla sud_46.06_10.04,Pizzo Cagamei occ. per la spalla sud,2,1,19.466466994624675,1958.208,4.25,46.064908392727375,10.036893859505653
pizzo camino giro ad anello_45.99_8.25,"Pizzo Camino, giro ad anello",2,1,19.253200511406042,1713.9779423000004,3.25,45.990213499999996,8.250416
pizzo camino pian dei ballerini_45.98_10.15,Pizzo Camino Pian dei Ballerini,2,1,17.0310961207383,1653.972845458985,3.75,45.980598449707,10.1455273628235
pizzo campala 2644 7m e madas 2739m_46.4_8.71,Pizzo Campala 2644.7m e Madas 2739m,1,1,15.054504772282185,1764.929,4.75,46.39578347560018,8.714753366075456
pizzo canariscio 2523 m posmeda 2616 m gi bin 2776 m_46.55_8.6,Pizzo Canariscio (2523 m) - Posmeda (2616 m) - Giübin (2776 m),2,1,18.764767211356858,1181.139990234376,5.75,46.552805,8.600655
pizzo cappuccello pizzo cavrel diavolo di malgina_46.06_10.05,"Pizzo Cappuccello, Pizzo Cavrel, Diavolo di Malgina",2,1,23.63082417179799,2173.5400390624973,4.75,46.064008712768555,10.046792507171649
pizzo cassinello 3103 m_46.55_9.01,Pizzo Cassinello (3103 m),2,2,12.580415410647259,1481.623236328125,3.625,46.55410049562988,9.007011942825317
pizzo cassinello_46.55_9,Pizzo Cassinello,1,1,12.835344222057781,1483.763,3.25,46.55331514310092,9.003842398524284
pizzo castello_46.05_8.23,Pizzo Castello,2,1,17.166051402809266,1539.1280000000006,3.25,46.04944554157555,8.233188511803746
pizzo cavergno 3223m basodino 3272 4m basodino cima sud_46.43_8.49,"Pizzo Cavergno 3223m,Basodino 3272,4m,Basodino Cima Sud",1,1,17.290706254754035,1414.636,4.75,46.426817975007,8.493385249748826
pizzo cefalone 2533 m e pizzo intermesoli 2635 m da campo imperatore_42.46_13.54,Pizzo Cefalone (2533 m) e Pizzo Intermesoli (2635 m) da Campo Imperatore,2,1,14.26643439967339,1354.052,3.25,42.457609899999994,13.538622400000001
pizzo cefalone e pizzo intermesoli gruppo del gran sasso_42.48_13.54,Pizzo Cefalone e Pizzo Intermesoli (Gruppo del Gran Sasso),1,1,18.6596716469129,1223.2810000000004,4.25,42.48276310041547,13.541547157801688
pizzo cengalo_46.27_9.59,Pizzo Cengalo,2,1,17.869317442749008,2105.786,4.75,46.2704223068431,9.592992961406708
pizzo centrale 2999 2 m_46.57_8.6,Pizzo Centrale (2999.2 m),1,1,8.401551336645433,786.097436523437,3.75,46.567840576171875,8.604247570037842
pizzo centrale ridge hike from gloggent rmlipass to passo posmeda_46.57_8.6,Pizzo Centrale (ridge hike from Gloggentürmlipass to Passo Posmeda),2,1,15.047841633100571,921.5777146164984,5,46.565461,8.601132
pizzo centrale_46.57_8.6,Pizzo Centrale,1,1,16.040213329951403,1030.7069999999994,3.75,46.56580208335072,8.600898161530495
pizzo cerro castel regina da la vetta di s pellegrino_45.84_9.64,Pizzo Cerro Castel Regina da la Vetta di S. Pellegrino,1,1,12.138804433908042,812.0160156249976,2,45.836206436157255,9.63823175430298
pizzo cerro castello regina_45.83_9.61,Pizzo Cerro & Castello Regina,1,1,18.609625558225957,1273.551,3,45.8291880274,9.614387434000001
pizzo ciap 2394m valle antrona_46.07_8.14,Pizzo Ciapè (2394m) - Valle Antrona,1,1,10.577207253171501,1425.096,3.25,46.07205075,8.13899935
pizzo ciap 2394m_46.07_8.14,Pizzo Ciapè (2394m),1,1,9.89864842885068,1196.5560906999997,3,46.0731265,8.1381345
pizzo cingino nord o jazzihorn_46.04_8.05,Pizzo Cingino nord o Jazzihorn,1,1,25.185686991626106,2127.6250732421786,3.25,46.03761674836278,8.053602213039994
pizzo claro via lumino_46.28_9.05,Pizzo Claro - Via Lumino,2,1,15.4443377079242,1734.8359999999996,4,46.280168113298714,9.045643075369298
pizzo coca 3050 m_46.06_10.01,Pizzo Coca (3050 m),1,1,6.854051468135776,2107.88,5,46.05650750455,10.00902830625
pizzo coca canale ene dis dalla w_46.06_10.02,Pizzo Coca canale ENE dis. dalla W,1,1,16.723521931466912,2117.9900390625035,5,46.05975341796875,10.02371788024902
pizzo coca cresta est_46.06_10.02,"Pizzo Coca, Cresta Est",1,1,15.951623994652445,2122.5370117187495,4.75,46.0584411621094,10.0245132446289
pizzo cornacchia la valle trompia e la fenomenologia di un popolo_45.65_10.18,"Pizzo Cornacchia, la Valle Trompia... e la fenomenologia di un popolo.",1,1,11.80403110892516,854.4449999999997,2,45.64688115,10.176417350000001
pizzo costisc cima bois quota 2259 madom da sgiof_46.28_8.77,"Pizzo Costisc, Cima Bois (Quota 2259), Madom da Sgiof",1,1,16.452047519711446,1751.2430000000002,4,46.2795747583732,8.773232311941683
pizzo cramalina 2 322 m_46.24_8.62,Pizzo Cramalina (2.322 m),1,1,15.608420198439385,1556.274,3,46.2396109632125,8.618742890385
pizzo cramalina 2321 9m_46.24_8.62,"Pizzo Cramalina 2321,9m",1,1,9.861170246681406,1314.9880000000005,3,46.23998392838985,8.62133118789643
pizzo cramalina_46.24_8.62,Pizzo Cramalina,1,1,12.017547758680152,1372.4999999999998,3,46.24007845,8.61928395
pizzo cristallina passo grandinagia_46.49_8.54,Pizzo Cristallina + Passo Grandinagia,2,1,6.667226057699766,1215.37686361879,4.25,46.491864,8.537888500000001
pizzo d alben e pizzo cornagiera_46.03_9.44,Pizzo d'Alben e Pizzo Cornagiera,1,1,18.4687362224566,1403.6809999999994,3.75,46.03036346845329,9.439184325747192
pizzo d era 2618 m skitour_46.53_8.82,Pizzo d’Era (2618 m) – Skitour,4,1,8.846106114714766,927.0839999999998,1,46.525436252122745,8.821099873166531
pizzo d era 2618 m skitour_46.53_8.83,Pizzo d’Era (2618 m) – Skitour,2,1,11.75352765084638,975.5899999999996,1,46.52539150323719,8.828944517299533
pizzo d erna 1375 m ferrata gamma 1_45.86_9.44,"Pizzo d'Erna, 1375 m. Ferrata Gamma 1",1,1,5.742984313089926,775.4860000000002,3.25,45.859778663143516,9.437936469912529
pizzo d erna via ferrata gamma 1_45.86_9.44,Pizzo d'Erna (via ferrata Gamma 1),2,1,6.6287944107096095,797.2460000000001,2,45.8594384836033,9.4391087628901
pizzo d eus 1728 m_46.26_8.86,Pizzo d’Eus (1728 m),2,1,9.866224557030053,1224.527,3,46.26200503204018,8.857430079951882
pizzo d eus_46.26_8.85,Pizzo d'Eus,1,1,11.489620521562383,1252.536,3.25,46.262155822478235,8.852739818394184
pizzo d oca e cravedosso appenino parmense_44.61_9.78,Pizzo d'Oca e Cravedosso (Appenino Parmense),1,1,19.468359587703077,1033.9630000000002,2,44.614246459677815,9.775047227740288
pizzo d orsalia 2664_46.33_8.5,Pizzo D'Orsalia (2664 ),2,1,12.238397501637815,1454.437,5.25,46.32758236025,8.49647494495
pizzo d orsalia 2664m laghi pero melo lendar_46.33_8.49,"Pizzo  d'Orsalia(2664m) Laghi Pero,Melo,Lendar",2,1,8.144043056854786,1326.7189999999998,3,46.3286608,8.494640749999999
pizzo d orsirora 2603 m con le racchette da neve_46.57_8.54,Pizzo d’Orsirora (2603 m) con le racchette da neve,1,1,4.923168923686215,545.8618437499995,3,46.57000401522964,8.541550012305379
pizzo d uccello e dintorni_44.13_10.2,Pizzo d'Uccello e dintorni....,1,1,7.39200470449449,572.5809999999999,3.25,44.12985035,10.2036279
pizzo damino 1296 m e laghetto del grillo 1934 m_46.31_9.43,Pizzo Damino 1296 m e Laghetto del Grillo 1934 m,1,1,13.607793976749528,1265.4750000000008,2,46.30833369679749,9.430695259943604
pizzo dei quattro pilastri valle agarina_46.22_8.37,"Pizzo dei Quattro Pilastri, Valle Agarina",1,1,7.281733635029699,879.1698606,2,46.219389,8.367452499999999
pizzo dei tre signori da ornica_46_9.55,pizzo dei Tre signori da Ornica,1,1,13.39991559197678,1484.649,3,46.0026653437,9.551174012
pizzo dei tre signori_46_9.55,Pizzo dei Tre Signori,4,2,12.451874343167344,1543.3519999999999,3,46.00303904036991,9.550742312567309
pizzo del becco e dell orto_46_9.8,Pizzo del Becco e Dell'Orto,2,1,22.584980670203993,2052.3712768554697,3.25,45.99515342712405,9.79752731323242
pizzo del becco m 2507 e pizzo di farno m 2506_45.98_9.81,Pizzo del Becco (m 2507) e Pizzo di Farno  (m 2506),2,1,23.839347120273036,1552.21,3.75,45.98287969361991,9.81466387398541
pizzo del becco_46.01_9.81,Pizzo del Becco,2,1,14.160186138139046,1383.603999999999,4,46.01083568762988,9.805044592358172
pizzo del cocco 2339 2 e cima di broglio 2385m_46.33_8.71,"Pizzo del Cocco 2339,2 e Cima di Broglio 2385m",1,1,14.380639024706156,1410.8759999999995,5.75,46.3253306876868,8.713711076416075
pizzo del corno 2280 m e pizzo della forcola 2265 m_46.19_8.46,Pizzo del Corno (2280 m) e Pizzo della Forcola (2265 m),2,1,12.262767853234402,1233.0889041,3,46.188883000000004,8.4576165
pizzo del corno pizzo della forcola val vigezzo_46.19_8.46,Pizzo del Corno Pizzo della Forcola-Val Vigezzo,1,1,9.92479131342812,1232.9889999999998,3,46.18865295,8.457664300000001
pizzo del corvo 3015 m_46.57_8.82,Pizzo del Corvo (3015 m),1,1,12.799946819915563,1165.0689999999995,3.25,46.57113749999553,8.817656482569873
pizzo del corvo versione 2 0_46.56_8.88,Pizzo del Corvo (versione 2.0),1,1,23.01460940730623,1921.534,4,46.56036373693496,8.883765432983637
pizzo del lago gelato cima s 2617 m e splendido anello in val agarina_46.23_8.42,Pizzo del Lago Gelato (Cima S 2617 m) e splendido anello in Val Agarina,1,1,21.011227519000858,1729.2100000000005,3,46.23435910558328,8.423266899771988
pizzo del mezzod 2383 e sentiero dei laghi val bognanco_46.17_8.21,Pizzo del Mezzodì (2383) e sentiero dei laghi - Val Bognanco,1,1,17.198319508129252,1013.161590455356,2,46.16676942159708,8.209169081153934
pizzo del mezzod pizzo rovale pizzo giezza_46.17_8.21,"Pizzo del Mezzodì, Pizzo Rovale, Pizzo Giezza",2,1,19.61324756659577,1515.0290000000005,3.75,46.16806581616402,8.209218950942159
pizzo del nar t 2588 m_46.49_8.55,Pizzo del Narèt (2588 m),1,1,13.520072291128848,1385.7349999999994,3,46.49497449863702,8.546276022680104
pizzo del pr vat_46.48_8.72,Pizzo del Prévat,1,1,12.544018454863995,1721.7369999999992,3,46.4765981817618,8.722205338999629
pizzo del rovale 2456 m_46.17_8.2,Pizzo del Rovale (2456 m),2,2,14.575438065108614,956.824019449999,3.125,46.16805675,8.200597725000002
pizzo del rovale 2456m alta val bognanco_46.17_8.2,Pizzo del Rovale(2456m) Alta Val Bognanco,2,1,16.637043138822676,1007.9989999999996,3.25,46.168145,8.2028824
